id;titre;auteurs;year;typepubli;equipe;thematic;axe
7052;Vers de nouvelles interactions entre les Suds ? L'exemple des liens entre Madagascar et l'Afrique du Sud;FOURNET-GUERINC,VACCHIANI-MARCUZZOC;2013;article_revue;PARIS;;2_dynamique_reseau
7053;Inequality Shaping Processes and Gated Communities in US Western Metropolitan Areas;LEGOIXR,VESSELINOVE;2015;article_revue;PARIS;;1b_territ_metro
7054;Gated Communities and House Prices: Suburban Change in Southern California, 1980–2008;LEGOIXR,VESSELINOVE;2013;article_revue;PARIS;;1_recompo_territoire_metro
7055;Competing Visions? Simulating alternative coastal futures using a GIS-ANN web application;MORGADOP,GOMESE,MARQUESDACOSTAN;2014;article_revue;PARIS;;3b_explo_modelisation
7056;Compliance of land cover changes to municipal land use planning: evidence from the Lisbon Metropolitan Region (1990-2007);ABRANTESP,FONTESI,GOMESE,ROCHAJ;2016;article_revue;PARIS;;3b_explo_modelisation
7057;Fostering the Catching-Up Process of Central Europe: The Need for an Innovation-Oriented Cohesion Policy;LEPESANTG;2015;article_revue;PARIS;;2b_systemes_villes
7058;Entre européanisation et éclatement, quel modèle de développement pour l’Ukraine ?;LEPESANTG;2015;article_revue;PARIS;;2b_systemes_villes
7059;La synthèse archéologique urbaine, un travail de recherche au service des archéologues de la ville, l’exemple de Noyon;DULAUROY-LYNCHH,GRAVIERJ;2014;article_revue;PARIS;;3b_explo_modelisation
7060;Dix ans de diffusion des euros étrangers en France;GRASLANDC,GUERIN-PACEF,LETEXIERM,GARNIERB;2012;article_revue;PARIS;;3_nouvelle_modelisation
7061;Le projet EuroBroadMap : visions de l’Europe dans le monde;BEAUGUITTEL,DIDELONC,GRASLANDC;2012;article_revue;PARIS;;4_reseau_territoires
7062;Le “Pot Belge”: hommage amical à un pays modèle pour l’étude des facteurs d’intégration territoriale;GRASLANDC;2012;article_revue;PARIS;;4_reseau_territoires
7063;Une famille de mesures d'intégration internationale des territoires. - Applications aux cas du commerce international (1995-2007) et de la diffusion des pièces euros étrangères en France (2002-2011);GRASLANDC,LETEXIERM;2015;article_revue;PARIS;;2b_systemes_villes
7064;Dilemmes de la réforme régionale tunisienne;BENNARSRA,BARONM,DERUFFAYS,GRASLANDC,GUERIN-PACEF;2015;article_revue;PARIS;;4b_union_europeenne
7065;Le chercheur et le militant : réflexions « à chaud » sur l’installation d’une centrale d’enrobés à Bonneuil-sur-Marne;GRASLANDC;2012;article_revue;PARIS;;1_recompo_territoire_metro
7066;The world and Europe in the eyes of Turkish undergraduate students;GUERIN-PACEF,TOUREILLEE,GRASLANDC;2014;article_revue;PARIS;;4b_union_europeenne
7067;Michel Rochefort, pour une géographie urbaine engagée ;BRETB,RIVIÈRED;2015;article_revue;PARIS;;5b_savoir_espace_situation
7068;Beyond corroboration : strengthening model validation by looking for unexpected patterns;CHERELG,COTTINEAUC,REUILLONR;2015;article_revue;PARIS;;2b_systemes_villes,3b_explo_modelisation
7069;An incremental method for building and evaluating agent-based models of systems of cities;COTTINEAUC,CHAPRONP,REUILLONR;2015;article_revue;PARIS;;2b_systemes_villes,3b_explo_modelisation
7070;A Modular Modelling Framework for Hypotheses Testing in the Simulation of Urbanisation;COTTINEAUC,REUILLONR,CHAPRONP,REYS,PUMAIND;2015;article_revue;PARIS;;2b_systemes_villes,3b_explo_modelisation
7071;Cohort Profile: The Interdisciplinary Study of Inequalities in Smoking (ISIS);FROHLICHK,SHARECKM,VALLEEJ,ABELT,AGOURIR,CANTINOTTIM,DANIELM,DASSAC,DATTAG,GAGNET,LECLERCB,KESTENSY,O'LOUGHLINJ,POTVINL;2015;article_revue;PARIS;;1b_territ_metro,3b_explo_modelisation
7072;Inégalités socio-spatiales de risque d'accident en tant que piéton : un cumul de facteurs individuels et contextuels;GODILLONS,VALLEEJ;2015;article_revue;PARIS;;1b_territ_metro,3b_explo_modelisation
7073;The world and Europe in the eyes of Turkish undergraduate students;GUERIN-PACEF,TOUREILLEE,GRASLANDC;2014;article_revue;PARIS;;2b_systemes_villes,4b_union_europeenne
7074;Jenseits politischer Zäsuren? Berliner Phantomgrenzen in aktuellen Praktiken und Diskursen;HIRSCHHAUSENBvon,GARRIDOC,HOCQUETM;2015;article_revue;PARIS;;4b_union_europeenne
7075;Comprendre le territoire européen. Deux outils cartographiques à l’appui de la réflexion en aménagement du territoire;LAMBERTN,YSEBAERT,ZANINC;2015;article_revue;PARIS;;2b_systemes_villes,6b_ecriture_geo
7076;Diversité et complémentarité des modèles multi-agents en sciences sociales;LIVETP,PHAND,SANDERSL;2014;article_revue;PARIS;;3b_explo_modelisation
7077;Temporalités et objets géographiques;MATHIANH,SANDERSL;2015;article_revue;PARIS;;3b_explo_modelisation
7078;Les effets structurants ou les raccourcis de l’explication géographique ;PUMAIND;2014;article_revue;PARIS;;6b_ecriture_geo
7079;La ville mystérieuse;PUMAIND;2014;article_revue;PARIS;;1b_territ_metro
7080;La Chine en avance dans la transition écologique des villes ? ;PUMAIND;2015;article_revue;PARIS;;2b_systemes_villes
7081;Theoretical principles in inter-urban simulation models: a comparison;PUMAIND,SANDERSL;2013;article_revue;PARIS;;3_nouvelle_modelisation
7083;L’Europe, entre foisonnement des territoires et modèles d’organisation territoriale;QUEVAC;2014;article_revue;PARIS;;4b_union_europeenne
7084;Suppression Distance Computation for Hierarchical Clusterings;QUEYROIF,KIRGIZOVS;2015;article_revue;PARIS;;3b_explo_modelisation
7085;A New Method to Evaluate Simulation Models : The Calibration Profile (CP) Algorithm;REUILLONR,SCHMITTC,DEALDAMAR,MOURETJB;2015;article_revue;PARIS;;2b_systemes_villes,3b_explo_modelisation
7086;Regards croisés sur la modélisation des dynamiques spatiales;RUASA,SANDERSL;2015;article_revue;PARIS;;3b_explo_modelisation
7087;Trois décennies de modélisation des systèmes de villes : sources d’inspiration, concepts, formalisations;SANDERSL;2013;article_revue;PARIS;;3_nouvelle_modelisation
7088;Un cadre conceptuel pour modéliser les grandes transitions des systèmes de peuplement de 70 000 BP à aujourd’hui;SANDERSL;2015;article_revue;PARIS;;3b_explo_modelisation
7089;Modélographie multi-agents de la simulation des interactions sociétés-environnement et de l’émergence des villes;SCHMITTC,PUMAIND;2013;article_revue;PARIS;;3_nouvelle_modelisation
7090;Half a billion simulations: Evolutionary algorithms and distributed computing for calibrating the SimpopLocal geographical model;SCHMITTC,REUILLONR,PUMAIND;2015;article_revue;PARIS;;3b_explo_modelisation
7091;Gendered spatialities of power in Borderland Europe. An approach through mobile and immobilized bodies;SCHMOLLC;2015;article_revue;PARIS;;4b_union_europeenne
7092;Ce que le genre fait à l'espace…et inversement;SCHMOLLC,DIRENBERGER;2014;article_revue;PARIS;;hors_axe
7093;The added value of accounting for activity space when examining the association between tobacco retailers and smoking among young adults;SHARECKM,KESTENSY,VALLEEJ,DATTAG,FROHLICHK;2016;article_revue;PARIS;;1b_territ_metro,3b_explo_modelisation
7096;Le Cap, Durban, Johannesburg : trois métropoles face au défi de la mondialisation ;VACCHIANI-MARCUZZOC;2014;article_revue;PARIS;;1b_territ_metro
7097;Accès aux ressources et santé mentale à Montréal : l'importance de la mobilité quotidienne;VALLEEJ,FROHLICHK,KESTENSY,SHARECKM;2014;article_revue;PARIS;;1b_territ_metro,3b_explo_modelisation
7098;A evolução das formas de gentrificação: estratégias comerciais locais e o contexto parisiense;VIANACERQUEIRAE;2014;article_revue;PARIS;;1b_territ_metro
7100;Los espacios urbanos. El estudio geográfico de la ciudad y la urbanización;VILA-VÁZQUEZJ-I;2013;article_revue;PARIS;;1_recompo_territoire_metro,5_image_espace
7101;La recomposition des échelles territoriales en Galice (Espagne) : enjeu économique ou alibi idéologique ? ;VILA-VÁZQUEZJ-I,TRILLOSANTAMARÍA,PAÜLV;2015;article_revue;PARIS;;4b_union_europeenne,4c_reversibilite_proximite
7102;Regards croisés sur l’enseignement de la sémiologie ;ZANINC;2014;article_revue;PARIS;;2b_systemes_villes,6b_ecriture_geo
7103;Urban metabolism : persistent questions and current developements;BARLESS;2014;article;CRIA;;4c_reversibilite_proximite
7104;L'avenir de la smart city;DUPUYG;2014;article;CRIA;;4c_reversibilite_proximite
7105;Notices « Démolitions », « Effets de quartier » et « Mobilité géographique »;BACQUEMH,FOLS;2014;chapitre;CRIA;;1b_territ_metro
7106;Notice « Aménagement et Urbanisme »;FOLS,PHILIFERTP;2014;chapitre;CRIA;;1b_territ_metro
7107;Déconstruire l’opposition Paris/banlieue : une approche par la géographie des universités. Entretien avec Daniel Florentin;FROUILLOUL;2015;article;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7108;Les villes moyennes angle-mort ou enjeu de l’aménagement du territoire ? ;SANTAMARIAF;2014;article;CRIA;;1b_territ_metro
7109;Sous le sceau du secret – La carte des environs de Constantinople de Colmar von der Goltz (1897);DEBARRES;2014;article;EHGO;;5b_savoir_espace_situation
7111;Le gazon, tout un monde… ;GRATALOUPC;2014;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7112;Pourquoi la banane bleue est-elle courbe ?;GRATALOUPC;2014;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7113;« L’acier, nomade de l’Ancien Monde », ;GRATALOUPC;2014;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7114;A la source des épices, le Paradis;GRATALOUPC;2015;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7115;Les mers du Sud sont-elles situées au Nord ?;GRATALOUPC;2015;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7116;Pourquoi le rêve de Simon Bolivar s'est-il brisé ?;GRATALOUPC;2015;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7117;Le Brésil a-t-il été une île ?;GRATALOUPC;2015;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7118;Tasman, l'homme qui fit d'un continent (supposé) une île;GRATALOUPC;2015;article;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7119;Conceptualité et sensibilité dans la carte sensible. Concepts au prisme de l’épistémologie de la cartographie;OLMEDOE,ROUX;2014;article;EHGO;;6b_ecriture_geo
7120;Sinneswelten - Mondes sensibles et émotions. Compte-rendu du séminaire franco-allemand des jeunes chercheurs du CIERA;OLMEDOE;2012;article;EHGO;;6_geo_pratiques
7121;A Criação dos Annales de géographie (1891). Estratégia Universitária e Geografia Humana;ROBICM-C;2013;article;EHGO;;hors_axe
7122;Inter-Korean maritime flows : Beyond the border ?;DUCRUETC;2015;article;PARIS;;4c_reversibilite_proximite
7123;Interview - The man who brought containerisation to Europe;MORELJC,DUCRUETC;2015;article;PARIS;;2b_systemes_villes
7124;Global maritime connectivity : A long-term perspective;DUCRUETC;2015;article;PARIS;;2b_systemes_villes
7125;Réseau maritime mondial et hiérarchie portuaire;DUCRUETC;2014;article;PARIS;;2b_systemes_villes
7126;Vers une financiarisation de la production des espaces publics en Europe ?;FLEURYA;2014;article;PARIS;;1b_territ_metro
7127;Lotissement;LEGOIXR;2014;article;PARIS;;1b_territ_metro
7128;Los Angeles, une métropole fragmentée;LEGOIXR;2013;article;PARIS;;1_recompo_territoire_metro
7129;A typology of gated communities in US Western Metropolitan Areas -- working paper ;LEGOIXR,VESSELINOVE;2012;divers;PARIS;;1_recompo_territoire_metro
7130;Capital financier et production urbaine;HALBERTL,LEGOIXR;2012;article;PARIS;;1_recompo_territoire_metro
7131;Occupy Wall Street;LEGOIXR;2015;article;PARIS;;1b_territ_metro
7132;Pour une nouvelle politique des voisinages;FOUCHERM,LEPESANTG;2015;article;PARIS;;2b_systemes_villes
7133;Inégalités de santé : dimensions individuelles et contextuelles;CHAUVINP,VALLEEJ;2014;article;PARIS;;1b_territ_metro,3b_explo_modelisation
7134;Note de lecture. Pensare e ripensare le migrazioni (Signorelli, A., Miranda, A.);SCHMOLLC;2015;divers;PARIS;;hors_axe
7135;Note de lecture. Carceral Spaces (D. Moran, N. Gill, J Conlon);SCHMOLLC;2015;divers;PARIS;;hors_axe
7136;Les Balkans occidentaux entre guerre énergétique, reconstruction politique et intégration euro-atlantique;TROUDEA;2015;article;PARIS;;4b_union_europeenne
7137;Découper l'espace en fonction des pratiques spatiales des populations : une illusion?;VALLEEJ;2014;article;PARIS;;1b_territ_metro,3b_explo_modelisation
7138;Géographie de la santé et territorialisation des politiques;VALLEEJ;2014;article;PARIS;;1b_territ_metro,3b_explo_modelisation
7139;The restructuring of shrinking surburbs in the Paris Region ;ALBECKERM-F,FOLS;2013;chapitre;CRIA;;1_recompo_territoire_metro,2_dynamique_reseau
7140;Gérer le vieillissement sous contrainte topographique dans le secteur des pentes de Nagasaki;AVELINE-DUBACHN;2015;chapitre;CRIA;;hors_axe
7141;Stratégie des groupes ferroviaires privés face au déclin urbain dans les agglomérations de Tokyo et Osaka ;AVELINE-DUBACHN;2015;chapitre;CRIA;;hors_axe
7142;Écologie industrielle;BARLESS;2015;chapitre;CRIA;;4c_reversibilite_proximite
7143;La ville gisement de ressources, fin XVIIIe-fin XIXe siècles. Excreta urbains, agriculture et industrie;BARLESS;2014;chapitre;CRIA;;4c_reversibilite_proximite
7144;History of waste management and the social and cultural representations of waste;BARLESS;2014;chapitre;CRIA;;4c_reversibilite_proximite
7145;Le métabolisme urbain;BARLESS;2014;chapitre;CRIA;;4c_reversibilite_proximite
7146;Paris : a history of water, sewers, and urban development;BARLESS,GUILLERMEA;2014;chapitre;CRIA;;4c_reversibilite_proximite
7147;Métropolisation et recomposition des espaces périurbains à Shanghai - Le cas du bourg de Yexie;BRESA,SANJUANT;2013;chapitre;CRIA;;1_recompo_territoire_metro
7148;Eco-mobilités et urbanisation dispersée: les enseignements du « Carré picard »;BRESA,MARIOLLEB;2013;chapitre;CRIA;;1_recompo_territoire_metro
7149;Les données du web pour observer le débat public en aménagement : l’exemple de Marseille;DOUAYN;2015;chapitre;CRIA;;1b_territ_metro
7150;Aménagement de l’espace et mouvements sociaux urbains à Hong Kong;DOUAYN;2015;chapitre;CRIA;;1b_territ_metro
7151;Reconfiguration des pratiques participatives - Le cas de “Carticipe”;DOUAYN,PRÉVOTM;2015;chapitre;CRIA;;1b_territ_metro
7152;Les usages du numérique dans le débat public;DOUAYN;2014;chapitre;CRIA;;1b_territ_metro
7153;Construire le Grand Marseille : recompositions institutionnelles pour la définition de la métropole Aix-Marseille-Provence;DOUAYN;2014;chapitre;CRIA;;1b_territ_metro
7154;Entre défi stratégique et contraintes institutionnelles pour la planification spatiale : le dialogue économie et environnement à Marseille et Nantes;NADOUF,DOUAYN,DEMAZIEREC;2014;chapitre;CRIA;;1b_territ_metro
7155;Préface;DUPUYG;2013;chapitre;CRIA;;5_image_espace
7156;La ville des réseaux à l'heure du développement durable;DUPUYG;2013;chapitre;CRIA;;5_image_espace
7157;Du maillon manquant au maillon faible, heurs et malheurs de la ligne CGB Pontoise-Poissy;DUPUYG;2013;chapitre;CRIA;;5_image_espace
7158;Préface;DUPUYG;2015;chapitre;CRIA;;4c_reversibilite_proximite
7159;Les politiques de patrimonialisation comme support de gentrification en banlieue rouge ? Le centre ancien de Saint-Denis;FOLS,RAADL;2014;chapitre;CRIA;;1b_territ_metro
7160;Ancrage, mobilités et régénération urbaine : les limites des injonctions politiques;FOLS,MIOTY;2014;chapitre;CRIA;;1b_territ_metro
7161;Les impacts de la politique de rénovation urbaine;FOLS;2014;chapitre;CRIA;;1b_territ_metro
7162;Une action publique, des acteurs publics;FOLS;2014;chapitre;CRIA;;1b_territ_metro
7163;Social inequalities in urban access: better ways of assessing transport improvments;FOLS,GALLEZC;2014;chapitre;CRIA;;1b_territ_metro
7164;L'espace universitaire francilien, logiques planificatrices et pratiques étudiantes;BARONM,CHOPLINA,DELAGEM,FROUILLOUL,VADELORGEL;2015;chapitre;CRIA,PARIS;;1b_territ_metro,4c_reversibilite_proximite
7165;Les organismes de logement social au croisement de l’action publique locale, des pratiques managériales et de l’entreprenariat social;GIMATM;2015;chapitre;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7166;Les politiques de patrimonialisation comme support de la gentrification en banlieue rouge ? Le centre ancien de Saint-Denis ;FOLS,RAADL;2014;chapitre;CRIA;;1b_territ_metro,4c_reversibilite_proximite
